Country,year,sex,age,suicides_no,population,suicides/100k pop,country-year, gdp_for_year ($) ,gdp_per_capita ($),generation,Region,Happiness Rank,Happiness Score,Standard Error,Economy (GDP per Capita),Family,Health (Life Expectancy),Freedom,Trust (Government Corruption),Generosity,Dystopia Residual
Armenia,2016,female,25-34 years,2,277452,0.72,Armenia2016,"10,546,135,160",3788,Millenials,Central and Eastern Europe,121.0,4.36,,0.86086,0.62477,0.64083,0.14037,0.03616,0.07793,1.97864
Armenia,2016,female,15-24 years,1,195422,0.51,Armenia2016,"10,546,135,160",3788,Millenials,Central and Eastern Europe,121.0,4.36,,0.86086,0.62477,0.64083,0.14037,0.03616,0.07793,1.97864
Austria,2016,male,75+ years,212,307692,68.9,Austria2016,"390,799,991,147",46976,Silent,Western Europe,12.0,7.119,,1.45038,1.08383,0.80565,0.54355,0.21348,0.32865,2.69343
Austria,2016,male,55-74 years,290,928992,31.22,Austria2016,"390,799,991,147",46976,Boomers,Western Europe,12.0,7.119,,1.45038,1.08383,0.80565,0.54355,0.21348,0.32865,2.69343
Austria,2016,male,35-54 years,260,1281202,20.29,Austria2016,"390,799,991,147",46976,Generation X,Western Europe,12.0,7.119,,1.45038,1.08383,0.80565,0.54355,0.21348,0.32865,2.69343
Austria,2016,male,25-34 years,86,605922,14.19,Austria2016,"390,799,991,147",46976,Millenials,Western Europe,12.0,7.119,,1.45038,1.08383,0.80565,0.54355,0.21348,0.32865,2.69343
Austria,2016,female,75+ years,61,478267,12.75,Austria2016,"390,799,991,147",46976,Silent,Western Europe,12.0,7.119,,1.45038,1.08383,0.80565,0.54355,0.21348,0.32865,2.69343
Austria,2016,male,15-24 years,58,525977,11.03,Austria2016,"390,799,991,147",46976,Millenials,Western Europe,12.0,7.119,,1.45038,1.08383,0.80565,0.54355,0.21348,0.32865,2.69343
Austria,2016,female,55-74 years,99,1009403,9.81,Austria2016,"390,799,991,147",46976,Boomers,Western Europe,12.0,7.119,,1.45038,1.08383,0.80565,0.54355,0.21348,0.32865,2.69343
Austria,2016,female,35-54 years,95,1273241,7.46,Austria2016,"390,799,991,147",46976,Generation X,Western Europe,12.0,7.119,,1.45038,1.08383,0.80565,0.54355,0.21348,0.32865,2.69343
Austria,2016,female,15-24 years,22,488020,4.51,Austria2016,"390,799,991,147",46976,Millenials,Western Europe,12.0,7.119,,1.45038,1.08383,0.80565,0.54355,0.21348,0.32865,2.69343
Austria,2016,female,25-34 years,18,585913,3.07,Austria2016,"390,799,991,147",46976,Millenials,Western Europe,12.0,7.119,,1.45038,1.08383,0.80565,0.54355,0.21348,0.32865,2.69343
Croatia,2016,male,75+ years,104,134519,77.31,Croatia2016,"51,338,524,831",12905,Silent,Central and Eastern Europe,74.0,5.488,,1.18649,0.60809,0.70524,0.23907,0.04002,0.18434,2.52462
Croatia,2016,male,55-74 years,187,480263,38.94,Croatia2016,"51,338,524,831",12905,Boomers,Central and Eastern Europe,74.0,5.488,,1.18649,0.60809,0.70524,0.23907,0.04002,0.18434,2.52462
Croatia,2016,male,35-54 years,146,571003,25.57,Croatia2016,"51,338,524,831",12905,Generation X,Central and Eastern Europe,74.0,5.488,,1.18649,0.60809,0.70524,0.23907,0.04002,0.18434,2.52462
Croatia,2016,male,25-34 years,48,274466,17.49,Croatia2016,"51,338,524,831",12905,Millenials,Central and Eastern Europe,74.0,5.488,,1.18649,0.60809,0.70524,0.23907,0.04002,0.18434,2.52462
Croatia,2016,female,75+ years,40,246002,16.26,Croatia2016,"51,338,524,831",12905,Silent,Central and Eastern Europe,74.0,5.488,,1.18649,0.60809,0.70524,0.23907,0.04002,0.18434,2.52462
Croatia,2016,female,55-74 years,69,551758,12.51,Croatia2016,"51,338,524,831",12905,Boomers,Central and Eastern Europe,74.0,5.488,,1.18649,0.60809,0.70524,0.23907,0.04002,0.18434,2.52462
Croatia,2016,male,15-24 years,30,242287,12.38,Croatia2016,"51,338,524,831",12905,Millenials,Central and Eastern Europe,74.0,5.488,,1.18649,0.60809,0.70524,0.23907,0.04002,0.18434,2.52462
Croatia,2016,female,35-54 years,47,570380,8.24,Croatia2016,"51,338,524,831",12905,Generation X,Central and Eastern Europe,74.0,5.488,,1.18649,0.60809,0.70524,0.23907,0.04002,0.18434,2.52462
Croatia,2016,female,15-24 years,6,231038,2.6,Croatia2016,"51,338,524,831",12905,Millenials,Central and Eastern Europe,74.0,5.488,,1.18649,0.60809,0.70524,0.23907,0.04002,0.18434,2.52462
Croatia,2016,female,25-34 years,6,265327,2.26,Croatia2016,"51,338,524,831",12905,Millenials,Central and Eastern Europe,74.0,5.488,,1.18649,0.60809,0.70524,0.23907,0.04002,0.18434,2.52462
Cyprus,2016,male,35-54 years,15,106925,14.03,Cyprus2016,"20,153,871,681",25098,Generation X,Western Europe,69.0,5.546,,1.31857,0.70697,0.8488,0.29507,0.05228,0.27906,2.04497
Cyprus,2016,male,15-24 years,5,58051,8.61,Cyprus2016,"20,153,871,681",25098,Millenials,Western Europe,69.0,5.546,,1.31857,0.70697,0.8488,0.29507,0.05228,0.27906,2.04497
Cyprus,2016,male,75+ years,2,24004,8.33,Cyprus2016,"20,153,871,681",25098,Silent,Western Europe,69.0,5.546,,1.31857,0.70697,0.8488,0.29507,0.05228,0.27906,2.04497
Cyprus,2016,male,55-74 years,7,85486,8.19,Cyprus2016,"20,153,871,681",25098,Boomers,Western Europe,69.0,5.546,,1.31857,0.70697,0.8488,0.29507,0.05228,0.27906,2.04497
Cyprus,2016,male,25-34 years,2,68167,2.93,Cyprus2016,"20,153,871,681",25098,Millenials,Western Europe,69.0,5.546,,1.31857,0.70697,0.8488,0.29507,0.05228,0.27906,2.04497
Cyprus,2016,female,35-54 years,3,117819,2.55,Cyprus2016,"20,153,871,681",25098,Generation X,Western Europe,69.0,5.546,,1.31857,0.70697,0.8488,0.29507,0.05228,0.27906,2.04497
Cyprus,2016,female,25-34 years,1,71307,1.4,Cyprus2016,"20,153,871,681",25098,Millenials,Western Europe,69.0,5.546,,1.31857,0.70697,0.8488,0.29507,0.05228,0.27906,2.04497
Cyprus,2016,female,55-74 years,1,90294,1.11,Cyprus2016,"20,153,871,681",25098,Boomers,Western Europe,69.0,5.546,,1.31857,0.70697,0.8488,0.29507,0.05228,0.27906,2.04497
Cyprus,2016,female,15-24 years,0,58057,0.0,Cyprus2016,"20,153,871,681",25098,Millenials,Western Europe,69.0,5.546,,1.31857,0.70697,0.8488,0.29507,0.05228,0.27906,2.04497
Cyprus,2016,female,75+ years,0,31234,0.0,Cyprus2016,"20,153,871,681",25098,Silent,Western Europe,69.0,5.546,,1.31857,0.70697,0.8488,0.29507,0.05228,0.27906,2.04497
Czech Republic,2016,male,75+ years,140,273637,51.16,Czech Republic2016,"195,305,084,919",19505,Silent,Central and Eastern Europe,27.0,6.596,,1.30915,1.00793,0.76376,0.41418,0.03986,0.09929,2.96211
Czech Republic,2016,male,55-74 years,319,1205832,26.45,Czech Republic2016,"195,305,084,919",19505,Boomers,Central and Eastern Europe,27.0,6.596,,1.30915,1.00793,0.76376,0.41418,0.03986,0.09929,2.96211
Czech Republic,2016,male,35-54 years,386,1617906,23.86,Czech Republic2016,"195,305,084,919",19505,Generation X,Central and Eastern Europe,27.0,6.596,,1.30915,1.00793,0.76376,0.41418,0.03986,0.09929,2.96211
Czech Republic,2016,male,25-34 years,137,729199,18.79,Czech Republic2016,"195,305,084,919",19505,Millenials,Central and Eastern Europe,27.0,6.596,,1.30915,1.00793,0.76376,0.41418,0.03986,0.09929,2.96211
Czech Republic,2016,male,15-24 years,78,527890,14.78,Czech Republic2016,"195,305,084,919",19505,Millenials,Central and Eastern Europe,27.0,6.596,,1.30915,1.00793,0.76376,0.41418,0.03986,0.09929,2.96211
Czech Republic,2016,female,55-74 years,86,1358948,6.33,Czech Republic2016,"195,305,084,919",19505,Boomers,Central and Eastern Europe,27.0,6.596,,1.30915,1.00793,0.76376,0.41418,0.03986,0.09929,2.96211
Czech Republic,2016,female,35-54 years,91,1541109,5.9,Czech Republic2016,"195,305,084,919",19505,Generation X,Central and Eastern Europe,27.0,6.596,,1.30915,1.00793,0.76376,0.41418,0.03986,0.09929,2.96211
Czech Republic,2016,female,75+ years,25,480884,5.2,Czech Republic2016,"195,305,084,919",19505,Silent,Central and Eastern Europe,27.0,6.596,,1.30915,1.00793,0.76376,0.41418,0.03986,0.09929,2.96211
Czech Republic,2016,female,25-34 years,34,691963,4.91,Czech Republic2016,"195,305,084,919",19505,Millenials,Central and Eastern Europe,27.0,6.596,,1.30915,1.00793,0.76376,0.41418,0.03986,0.09929,2.96211
Czech Republic,2016,female,15-24 years,22,502574,4.38,Czech Republic2016,"195,305,084,919",19505,Millenials,Central and Eastern Europe,27.0,6.596,,1.30915,1.00793,0.76376,0.41418,0.03986,0.09929,2.96211
Hungary,2016,male,75+ years,214,246437,86.84,Hungary2016,"125,816,640,421",13448,Silent,Central and Eastern Europe,91.0,5.145,,1.24142,0.93164,0.67608,0.1977,0.04472,0.099,1.95473
Hungary,2016,male,55-74 years,495,1064355,46.51,Hungary2016,"125,816,640,421",13448,Boomers,Central and Eastern Europe,91.0,5.145,,1.24142,0.93164,0.67608,0.1977,0.04472,0.099,1.95473
Hungary,2016,male,35-54 years,450,1439105,31.27,Hungary2016,"125,816,640,421",13448,Generation X,Central and Eastern Europe,91.0,5.145,,1.24142,0.93164,0.67608,0.1977,0.04472,0.099,1.95473
Hungary,2016,female,75+ years,120,521024,23.03,Hungary2016,"125,816,640,421",13448,Silent,Central and Eastern Europe,91.0,5.145,,1.24142,0.93164,0.67608,0.1977,0.04472,0.099,1.95473
Hungary,2016,male,25-34 years,98,633114,15.48,Hungary2016,"125,816,640,421",13448,Millenials,Central and Eastern Europe,91.0,5.145,,1.24142,0.93164,0.67608,0.1977,0.04472,0.099,1.95473
Hungary,2016,female,55-74 years,161,1346205,11.96,Hungary2016,"125,816,640,421",13448,Boomers,Central and Eastern Europe,91.0,5.145,,1.24142,0.93164,0.67608,0.1977,0.04472,0.099,1.95473
Hungary,2016,male,15-24 years,58,568065,10.21,Hungary2016,"125,816,640,421",13448,Millenials,Central and Eastern Europe,91.0,5.145,,1.24142,0.93164,0.67608,0.1977,0.04472,0.099,1.95473
Hungary,2016,female,35-54 years,121,1432415,8.45,Hungary2016,"125,816,640,421",13448,Generation X,Central and Eastern Europe,91.0,5.145,,1.24142,0.93164,0.67608,0.1977,0.04472,0.099,1.95473
Hungary,2016,female,25-34 years,30,602785,4.98,Hungary2016,"125,816,640,421",13448,Millenials,Central and Eastern Europe,91.0,5.145,,1.24142,0.93164,0.67608,0.1977,0.04472,0.099,1.95473
Hungary,2016,female,15-24 years,14,536865,2.61,Hungary2016,"125,816,640,421",13448,Millenials,Central and Eastern Europe,91.0,5.145,,1.24142,0.93164,0.67608,0.1977,0.04472,0.099,1.95473
Iceland,2016,male,25-34 years,8,25029,31.96,Iceland2016,"20,304,098,101",64708,Millenials,Western Europe,3.0,7.501,,1.42666,1.18326,0.86733,0.56624,0.14975,0.47678,2.83137
Iceland,2016,male,55-74 years,10,33247,30.08,Iceland2016,"20,304,098,101",64708,Boomers,Western Europe,3.0,7.501,,1.42666,1.18326,0.86733,0.56624,0.14975,0.47678,2.83137
Iceland,2016,male,35-54 years,11,44024,24.99,Iceland2016,"20,304,098,101",64708,Generation X,Western Europe,3.0,7.501,,1.42666,1.18326,0.86733,0.56624,0.14975,0.47678,2.83137
Iceland,2016,male,15-24 years,6,24099,24.9,Iceland2016,"20,304,098,101",64708,Millenials,Western Europe,3.0,7.501,,1.42666,1.18326,0.86733,0.56624,0.14975,0.47678,2.83137
Iceland,2016,male,75+ years,1,8723,11.46,Iceland2016,"20,304,098,101",64708,Silent,Western Europe,3.0,7.501,,1.42666,1.18326,0.86733,0.56624,0.14975,0.47678,2.83137
Iceland,2016,female,25-34 years,2,23233,8.61,Iceland2016,"20,304,098,101",64708,Millenials,Western Europe,3.0,7.501,,1.42666,1.18326,0.86733,0.56624,0.14975,0.47678,2.83137
Iceland,2016,female,55-74 years,2,32963,6.07,Iceland2016,"20,304,098,101",64708,Boomers,Western Europe,3.0,7.501,,1.42666,1.18326,0.86733,0.56624,0.14975,0.47678,2.83137
Iceland,2016,female,15-24 years,0,22971,0.0,Iceland2016,"20,304,098,101",64708,Millenials,Western Europe,3.0,7.501,,1.42666,1.18326,0.86733,0.56624,0.14975,0.47678,2.83137
Iceland,2016,female,35-54 years,0,43216,0.0,Iceland2016,"20,304,098,101",64708,Generation X,Western Europe,3.0,7.501,,1.42666,1.18326,0.86733,0.56624,0.14975,0.47678,2.83137
Iceland,2016,female,75+ years,0,11268,0.0,Iceland2016,"20,304,098,101",64708,Silent,Western Europe,3.0,7.501,,1.42666,1.18326,0.86733,0.56624,0.14975,0.47678,2.83137
Lithuania,2016,male,75+ years,78,80426,96.98,Lithuania2016,"42,773,029,835",15742,Silent,Central and Eastern Europe,60.0,5.813,,1.2692,1.06411,0.64674,0.18929,0.0182,0.02025,2.60525
Lithuania,2016,male,55-74 years,212,277763,76.32,Lithuania2016,"42,773,029,835",15742,Boomers,Central and Eastern Europe,60.0,5.813,,1.2692,1.06411,0.64674,0.18929,0.0182,0.02025,2.60525
Lithuania,2016,male,35-54 years,266,376689,70.62,Lithuania2016,"42,773,029,835",15742,Generation X,Central and Eastern Europe,60.0,5.813,,1.2692,1.06411,0.64674,0.18929,0.0182,0.02025,2.60525
Lithuania,2016,male,25-34 years,96,191346,50.17,Lithuania2016,"42,773,029,835",15742,Millenials,Central and Eastern Europe,60.0,5.813,,1.2692,1.06411,0.64674,0.18929,0.0182,0.02025,2.60525
Lithuania,2016,male,15-24 years,41,177888,23.05,Lithuania2016,"42,773,029,835",15742,Millenials,Central and Eastern Europe,60.0,5.813,,1.2692,1.06411,0.64674,0.18929,0.0182,0.02025,2.60525
Lithuania,2016,female,75+ years,29,193001,15.03,Lithuania2016,"42,773,029,835",15742,Silent,Central and Eastern Europe,60.0,5.813,,1.2692,1.06411,0.64674,0.18929,0.0182,0.02025,2.60525
Lithuania,2016,female,55-74 years,45,390385,11.53,Lithuania2016,"42,773,029,835",15742,Boomers,Central and Eastern Europe,60.0,5.813,,1.2692,1.06411,0.64674,0.18929,0.0182,0.02025,2.60525
Lithuania,2016,female,35-54 years,41,406249,10.09,Lithuania2016,"42,773,029,835",15742,Generation X,Central and Eastern Europe,60.0,5.813,,1.2692,1.06411,0.64674,0.18929,0.0182,0.02025,2.60525
Lithuania,2016,female,25-34 years,8,182632,4.38,Lithuania2016,"42,773,029,835",15742,Millenials,Central and Eastern Europe,60.0,5.813,,1.2692,1.06411,0.64674,0.18929,0.0182,0.02025,2.60525
Lithuania,2016,female,15-24 years,6,168917,3.55,Lithuania2016,"42,773,029,835",15742,Millenials,Central and Eastern Europe,60.0,5.813,,1.2692,1.06411,0.64674,0.18929,0.0182,0.02025,2.60525
Mauritius,2016,male,25-34 years,17,87701,19.38,Mauritius2016,"12,232,463,656",10570,Millenials,Sub-Saharan Africa,66.0,5.648,,1.14372,0.75695,0.66189,0.46145,0.05203,0.36951,2.20223
Mauritius,2016,male,75+ years,3,15754,19.04,Mauritius2016,"12,232,463,656",10570,Silent,Sub-Saharan Africa,66.0,5.648,,1.14372,0.75695,0.66189,0.46145,0.05203,0.36951,2.20223
Mauritius,2016,male,15-24 years,18,96372,18.68,Mauritius2016,"12,232,463,656",10570,Millenials,Sub-Saharan Africa,66.0,5.648,,1.14372,0.75695,0.66189,0.46145,0.05203,0.36951,2.20223
Mauritius,2016,male,35-54 years,33,180530,18.28,Mauritius2016,"12,232,463,656",10570,Generation X,Sub-Saharan Africa,66.0,5.648,,1.14372,0.75695,0.66189,0.46145,0.05203,0.36951,2.20223
Mauritius,2016,male,55-74 years,12,107902,11.12,Mauritius2016,"12,232,463,656",10570,Boomers,Sub-Saharan Africa,66.0,5.648,,1.14372,0.75695,0.66189,0.46145,0.05203,0.36951,2.20223
Mauritius,2016,female,15-24 years,4,94001,4.26,Mauritius2016,"12,232,463,656",10570,Millenials,Sub-Saharan Africa,66.0,5.648,,1.14372,0.75695,0.66189,0.46145,0.05203,0.36951,2.20223
Mauritius,2016,female,25-34 years,3,85747,3.5,Mauritius2016,"12,232,463,656",10570,Millenials,Sub-Saharan Africa,66.0,5.648,,1.14372,0.75695,0.66189,0.46145,0.05203,0.36951,2.20223
Mauritius,2016,female,35-54 years,6,177524,3.38,Mauritius2016,"12,232,463,656",10570,Generation X,Sub-Saharan Africa,66.0,5.648,,1.14372,0.75695,0.66189,0.46145,0.05203,0.36951,2.20223
Mauritius,2016,female,55-74 years,2,120603,1.66,Mauritius2016,"12,232,463,656",10570,Boomers,Sub-Saharan Africa,66.0,5.648,,1.14372,0.75695,0.66189,0.46145,0.05203,0.36951,2.20223
Mauritius,2016,female,75+ years,0,26298,0.0,Mauritius2016,"12,232,463,656",10570,Silent,Sub-Saharan Africa,66.0,5.648,,1.14372,0.75695,0.66189,0.46145,0.05203,0.36951,2.20223
Mongolia,2016,male,25-34 years,127,290660,43.69,Mongolia2016,"11,183,458,131",4145,Millenials,Eastern Asia,101.0,4.907,,0.98853,1.08983,0.55469,0.35972,0.03285,0.34539,1.53586
Mongolia,2016,male,35-54 years,127,375631,33.81,Mongolia2016,"11,183,458,131",4145,Generation X,Eastern Asia,101.0,4.907,,0.98853,1.08983,0.55469,0.35972,0.03285,0.34539,1.53586
Mongolia,2016,male,15-24 years,85,252851,33.62,Mongolia2016,"11,183,458,131",4145,Millenials,Eastern Asia,101.0,4.907,,0.98853,1.08983,0.55469,0.35972,0.03285,0.34539,1.53586
Mongolia,2016,male,55-74 years,29,113527,25.54,Mongolia2016,"11,183,458,131",4145,Boomers,Eastern Asia,101.0,4.907,,0.98853,1.08983,0.55469,0.35972,0.03285,0.34539,1.53586
Mongolia,2016,male,75+ years,3,15349,19.55,Mongolia2016,"11,183,458,131",4145,Silent,Eastern Asia,101.0,4.907,,0.98853,1.08983,0.55469,0.35972,0.03285,0.34539,1.53586
Mongolia,2016,female,75+ years,3,26305,11.4,Mongolia2016,"11,183,458,131",4145,Silent,Eastern Asia,101.0,4.907,,0.98853,1.08983,0.55469,0.35972,0.03285,0.34539,1.53586
Mongolia,2016,female,15-24 years,18,246805,7.29,Mongolia2016,"11,183,458,131",4145,Millenials,Eastern Asia,101.0,4.907,,0.98853,1.08983,0.55469,0.35972,0.03285,0.34539,1.53586
Mongolia,2016,female,25-34 years,15,292237,5.13,Mongolia2016,"11,183,458,131",4145,Millenials,Eastern Asia,101.0,4.907,,0.98853,1.08983,0.55469,0.35972,0.03285,0.34539,1.53586
Mongolia,2016,female,35-54 years,15,406028,3.69,Mongolia2016,"11,183,458,131",4145,Generation X,Eastern Asia,101.0,4.907,,0.98853,1.08983,0.55469,0.35972,0.03285,0.34539,1.53586
Mongolia,2016,female,55-74 years,1,148196,0.67,Mongolia2016,"11,183,458,131",4145,Boomers,Eastern Asia,101.0,4.907,,0.98853,1.08983,0.55469,0.35972,0.03285,0.34539,1.53586
Netherlands,2016,male,75+ years,123,541327,22.72,Netherlands2016,"777,227,541,581",48108,Silent,Western Europe,7.0,7.339,,1.46468,1.02912,0.81231,0.55211,0.29927,0.47416,2.70749
Netherlands,2016,male,55-74 years,436,2004642,21.75,Netherlands2016,"777,227,541,581",48108,Boomers,Western Europe,7.0,7.339,,1.46468,1.02912,0.81231,0.55211,0.29927,0.47416,2.70749
Netherlands,2016,male,35-54 years,478,2341693,20.41,Netherlands2016,"777,227,541,581",48108,Generation X,Western Europe,7.0,7.339,,1.46468,1.02912,0.81231,0.55211,0.29927,0.47416,2.70749
Netherlands,2016,male,25-34 years,159,1061905,14.97,Netherlands2016,"777,227,541,581",48108,Millenials,Western Europe,7.0,7.339,,1.46468,1.02912,0.81231,0.55211,0.29927,0.47416,2.70749
Netherlands,2016,female,75+ years,87,781301,11.14,Netherlands2016,"777,227,541,581",48108,Silent,Western Europe,7.0,7.339,,1.46468,1.02912,0.81231,0.55211,0.29927,0.47416,2.70749
Netherlands,2016,female,55-74 years,209,2037375,10.26,Netherlands2016,"777,227,541,581",48108,Boomers,Western Europe,7.0,7.339,,1.46468,1.02912,0.81231,0.55211,0.29927,0.47416,2.70749
Netherlands,2016,female,35-54 years,217,2334777,9.29,Netherlands2016,"777,227,541,581",48108,Generation X,Western Europe,7.0,7.339,,1.46468,1.02912,0.81231,0.55211,0.29927,0.47416,2.70749
Netherlands,2016,male,15-24 years,77,1067719,7.21,Netherlands2016,"777,227,541,581",48108,Millenials,Western Europe,7.0,7.339,,1.46468,1.02912,0.81231,0.55211,0.29927,0.47416,2.70749
Netherlands,2016,female,25-34 years,65,1043372,6.23,Netherlands2016,"777,227,541,581",48108,Millenials,Western Europe,7.0,7.339,,1.46468,1.02912,0.81231,0.55211,0.29927,0.47416,2.70749
Netherlands,2016,female,15-24 years,35,1025443,3.41,Netherlands2016,"777,227,541,581",48108,Millenials,Western Europe,7.0,7.339,,1.46468,1.02912,0.81231,0.55211,0.29927,0.47416,2.70749
Qatar,2016,male,15-24 years,13,293525,4.43,Qatar2016,"152,451,923,077",62484,Millenials,Middle East and Northern Africa,36.0,6.375,,1.82427,0.87964,0.71723,0.56679,0.48049,0.32388,1.58224
Qatar,2016,male,35-54 years,27,675747,4.0,Qatar2016,"152,451,923,077",62484,Generation X,Middle East and Northern Africa,36.0,6.375,,1.82427,0.87964,0.71723,0.56679,0.48049,0.32388,1.58224
Qatar,2016,male,25-34 years,21,676108,3.11,Qatar2016,"152,451,923,077",62484,Millenials,Middle East and Northern Africa,36.0,6.375,,1.82427,0.87964,0.71723,0.56679,0.48049,0.32388,1.58224
Qatar,2016,male,55-74 years,2,99266,2.01,Qatar2016,"152,451,923,077",62484,Boomers,Middle East and Northern Africa,36.0,6.375,,1.82427,0.87964,0.71723,0.56679,0.48049,0.32388,1.58224
Qatar,2016,female,35-54 years,3,179374,1.67,Qatar2016,"152,451,923,077",62484,Generation X,Middle East and Northern Africa,36.0,6.375,,1.82427,0.87964,0.71723,0.56679,0.48049,0.32388,1.58224
Qatar,2016,female,25-34 years,2,164901,1.21,Qatar2016,"152,451,923,077",62484,Millenials,Middle East and Northern Africa,36.0,6.375,,1.82427,0.87964,0.71723,0.56679,0.48049,0.32388,1.58224
Qatar,2016,female,15-24 years,0,88675,0.0,Qatar2016,"152,451,923,077",62484,Millenials,Middle East and Northern Africa,36.0,6.375,,1.82427,0.87964,0.71723,0.56679,0.48049,0.32388,1.58224
Qatar,2016,female,55-74 years,0,26182,0.0,Qatar2016,"152,451,923,077",62484,Boomers,Middle East and Northern Africa,36.0,6.375,,1.82427,0.87964,0.71723,0.56679,0.48049,0.32388,1.58224
Qatar,2016,female,75+ years,0,3250,0.0,Qatar2016,"152,451,923,077",62484,Silent,Middle East and Northern Africa,36.0,6.375,,1.82427,0.87964,0.71723,0.56679,0.48049,0.32388,1.58224
Qatar,2016,male,75+ years,0,6093,0.0,Qatar2016,"152,451,923,077",62484,Silent,Middle East and Northern Africa,36.0,6.375,,1.82427,0.87964,0.71723,0.56679,0.48049,0.32388,1.58224
Romania,2016,male,55-74 years,615,2068747,29.73,Romania2016,"187,805,922,349",10020,Boomers,Central and Eastern Europe,71.0,5.528,,1.1697,0.72803,0.67602,0.36712,0.00679,0.12889,2.45184
Romania,2016,male,75+ years,171,579838,29.49,Romania2016,"187,805,922,349",10020,Silent,Central and Eastern Europe,71.0,5.528,,1.1697,0.72803,0.67602,0.36712,0.00679,0.12889,2.45184
Romania,2016,male,35-54 years,632,2945568,21.46,Romania2016,"187,805,922,349",10020,Generation X,Central and Eastern Europe,71.0,5.528,,1.1697,0.72803,0.67602,0.36712,0.00679,0.12889,2.45184
Romania,2016,male,25-34 years,134,1359178,9.86,Romania2016,"187,805,922,349",10020,Millenials,Central and Eastern Europe,71.0,5.528,,1.1697,0.72803,0.67602,0.36712,0.00679,0.12889,2.45184
Romania,2016,male,15-24 years,91,1101638,8.26,Romania2016,"187,805,922,349",10020,Millenials,Central and Eastern Europe,71.0,5.528,,1.1697,0.72803,0.67602,0.36712,0.00679,0.12889,2.45184
Romania,2016,female,75+ years,61,997868,6.11,Romania2016,"187,805,922,349",10020,Silent,Central and Eastern Europe,71.0,5.528,,1.1697,0.72803,0.67602,0.36712,0.00679,0.12889,2.45184
Romania,2016,female,55-74 years,112,2462909,4.55,Romania2016,"187,805,922,349",10020,Boomers,Central and Eastern Europe,71.0,5.528,,1.1697,0.72803,0.67602,0.36712,0.00679,0.12889,2.45184
Romania,2016,female,35-54 years,96,2823207,3.4,Romania2016,"187,805,922,349",10020,Generation X,Central and Eastern Europe,71.0,5.528,,1.1697,0.72803,0.67602,0.36712,0.00679,0.12889,2.45184
Romania,2016,female,25-34 years,27,1264645,2.13,Romania2016,"187,805,922,349",10020,Millenials,Central and Eastern Europe,71.0,5.528,,1.1697,0.72803,0.67602,0.36712,0.00679,0.12889,2.45184
Romania,2016,female,15-24 years,14,1041307,1.34,Romania2016,"187,805,922,349",10020,Millenials,Central and Eastern Europe,71.0,5.528,,1.1697,0.72803,0.67602,0.36712,0.00679,0.12889,2.45184
Sweden,2016,male,75+ years,100,359481,27.82,Sweden2016,"514,459,972,806",55594,Silent,Western Europe,10.0,7.291,,1.45181,1.08764,0.83121,0.58218,0.40867,0.38254,2.54734
Sweden,2016,male,55-74 years,232,1106411,20.97,Sweden2016,"514,459,972,806",55594,Boomers,Western Europe,10.0,7.291,,1.45181,1.08764,0.83121,0.58218,0.40867,0.38254,2.54734
Sweden,2016,male,35-54 years,266,1299990,20.46,Sweden2016,"514,459,972,806",55594,Generation X,Western Europe,10.0,7.291,,1.45181,1.08764,0.83121,0.58218,0.40867,0.38254,2.54734
Sweden,2016,male,25-34 years,114,670158,17.01,Sweden2016,"514,459,972,806",55594,Millenials,Western Europe,10.0,7.291,,1.45181,1.08764,0.83121,0.58218,0.40867,0.38254,2.54734
Sweden,2016,male,15-24 years,70,605396,11.56,Sweden2016,"514,459,972,806",55594,Millenials,Western Europe,10.0,7.291,,1.45181,1.08764,0.83121,0.58218,0.40867,0.38254,2.54734
Sweden,2016,female,35-54 years,119,1257582,9.46,Sweden2016,"514,459,972,806",55594,Generation X,Western Europe,10.0,7.291,,1.45181,1.08764,0.83121,0.58218,0.40867,0.38254,2.54734
Sweden,2016,female,55-74 years,104,1120938,9.28,Sweden2016,"514,459,972,806",55594,Boomers,Western Europe,10.0,7.291,,1.45181,1.08764,0.83121,0.58218,0.40867,0.38254,2.54734
Sweden,2016,female,75+ years,45,493341,9.12,Sweden2016,"514,459,972,806",55594,Silent,Western Europe,10.0,7.291,,1.45181,1.08764,0.83121,0.58218,0.40867,0.38254,2.54734
Sweden,2016,female,25-34 years,44,641572,6.86,Sweden2016,"514,459,972,806",55594,Millenials,Western Europe,10.0,7.291,,1.45181,1.08764,0.83121,0.58218,0.40867,0.38254,2.54734
Sweden,2016,female,15-24 years,36,570983,6.3,Sweden2016,"514,459,972,806",55594,Millenials,Western Europe,10.0,7.291,,1.45181,1.08764,0.83121,0.58218,0.40867,0.38254,2.54734
Thailand,2016,male,55-74 years,734,5203957,14.1,Thailand2016,"411,755,164,833",6713,Boomers,Southeastern Asia,33.0,6.474,,1.0893,1.04477,0.64915,0.49553,0.02833,0.58696,2.5796
Thailand,2016,male,35-54 years,1421,10084647,14.09,Thailand2016,"411,755,164,833",6713,Generation X,Southeastern Asia,33.0,6.474,,1.0893,1.04477,0.64915,0.49553,0.02833,0.58696,2.5796
Thailand,2016,male,75+ years,152,1124052,13.52,Thailand2016,"411,755,164,833",6713,Silent,Southeastern Asia,33.0,6.474,,1.0893,1.04477,0.64915,0.49553,0.02833,0.58696,2.5796
